event_id,level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
839,838,839,481.0,42.0,57.0,30,76.755,35.224000000000004,42.0,FirstHalf,Tackle,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '293'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 142]",True,399772.0,,,,,,,,,,,,,42.95,,,,,,,,,,,Tottenham,Copenhagen,7.0,Xavi Simons,AMC,True,0.0,0.0,,X. Simons,48.0,Copenhagen
840,839,840,295.0,43.0,0.0,10,34.230000000000004,39.644,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.82'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,342577.0,29.925,36.176,,,,,,,,,,,43.0,,,,3.0,4.0,3.0,4.0,0.01132376,0.01132376,0.0,Copenhagen,Tottenham,12.0,Lukas Lerager,MC,True,-4.111826887138093,0.0,-141.14595304765962,L. Lerager,48.0,Copenhagen
841,840,841,296.0,43.0,2.0,10,29.925,36.108000000000004,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.94'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}]","[91, 117, 30, 36, 38, 216, 218]",True,458988.0,35.07,13.464000000000002,,,,,,,,,,,43.03333333333333,,,,3.0,4.0,4.0,1.0,0.01132376,0.01214719,0.00082343,Copenhagen,Tottenham,36.0,William Clem,MC,True,2.2215855227619556,0.0,-77.19901489739745,W. Clem,48.0,Copenhagen
842,841,842,297.0,43.0,4.0,10,35.07,13.464000000000002,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.18'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.5'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,562979.0,56.28,17.34,,,,,,,,,,,43.06666666666667,,,,3.0,1.0,6.0,2.0,0.0105949,0.01685596,0.006261059999999999,Copenhagen,Tottenham,20.0,Junnosuke Suzuki,DR,True,21.39325692607236,0.0,10.356185481396446,J. Suzuki,48.0,Copenhagen
843,842,843,297.5,43.0,6.5,10,56.28,17.34,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,141732.0,55.33500000000001,11.424000000000001,,,,,,298.0,,,,,43.108333333333334,,,,6.0,2.0,6.0,1.0,0.01685596,0.01611813,-0.0007378299999999983,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,0.0,-3.0656198292145262,-99.07554501581325,M. Elyounoussi,48.0,Copenhagen
844,843,844,298.0,43.0,9.0,10,55.33500000000001,11.424000000000001,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.07'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,141732.0,49.455000000000005,22.1,,,,,,,,,,,43.15,,,,6.0,1.0,5.0,2.0,0.01611813,0.01429128,-0.0018268500000000014,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,-2.2500649171048295,0.0,118.84456982763041,M. Elyounoussi,48.0,Copenhagen
845,844,845,299.0,43.0,12.0,10,49.455000000000005,22.1,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.31'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,458988.0,60.795,25.704,,,,,,,,,,,43.2,,,,5.0,2.0,7.0,3.0,0.01429128,0.0199707,0.005679420000000001,Copenhagen,Tottenham,36.0,William Clem,MC,True,11.82870797402012,0.0,17.63093580343649,W. Clem,48.0,Copenhagen
846,845,846,300.0,43.0,13.0,10,60.795,25.704,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.93'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,406701.0,54.285000000000004,27.132,,,,,,,,,,,43.21666666666667,,,,6.0,3.0,6.0,3.0,0.01689528,0.01689528,0.0,Copenhagen,Tottenham,9.0,Youssoufa Moukoko,FW,True,-6.201207944845102,0.0,167.62784474948177,Y. Moukoko,48.0,Copenhagen
847,846,847,300.5,43.0,15.5,10,54.285000000000004,27.132,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,458988.0,55.755,31.688000000000002,,,,,,301.0,,,,,43.25833333333333,,,,6.0,3.0,6.0,3.0,0.01689528,0.01689528,0.0,Copenhagen,Tottenham,36.0,William Clem,MC,True,0.0,1.878688181753482,72.1176290903739,W. Clem,48.0,Copenhagen
848,847,848,301.0,43.0,18.0,10,55.755,31.688000000000002,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.55'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,458988.0,56.07,45.084,,,,,,,,,,,43.3,,,,6.0,3.0,6.0,5.0,0.01689528,0.01685596,-3.931999999999894e-05,Copenhagen,Tottenham,36.0,William Clem,MC,True,-0.8704684524363699,0.0,88.6529676630131,W. Clem,48.0,Copenhagen
849,848,849,301.5,43.0,19.5,10,56.07,45.084,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,141732.0,60.27,52.224000000000004,,,,,,302.0,,,,,43.325,,,,6.0,5.0,6.0,6.0,0.01685596,0.01611813,-0.0007378299999999983,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,0.0,1.8697418090927584,59.53445508054011,M. Elyounoussi,48.0,Copenhagen
850,849,850,302.0,43.0,21.0,10,60.27,52.224000000000004,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.11'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,141732.0,67.2,66.30000000000001,,,,,,,,,,,43.35,,,,6.0,6.0,7.0,7.0,0.01611813,0.0174506,0.0013324699999999988,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,-1.4205491723257424,0.0,63.78771468558087,M. Elyounoussi,48.0,Copenhagen
851,850,851,302.5,43.0,23.5,10,67.2,66.30000000000001,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,421895.0,70.455,64.668,,,,,,303.0,,,,,43.391666666666666,,,,7.0,7.0,8.0,7.0,0.0174506,0.02122129,0.00377069,Copenhagen,Tottenham,30.0,Elias Achouri,ML,True,0.0,3.5265447398610874,-26.628384732174503,E. Achouri,48.0,Copenhagen
852,851,852,303.0,43.0,26.0,10,70.455,64.668,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.24'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,421895.0,60.795,63.71600000000001,,,,,,,,,,,43.43333333333333,,,,8.0,7.0,7.0,7.0,0.02122129,0.0174506,-0.00377069,Copenhagen,Tottenham,30.0,Elias Achouri,ML,True,-7.070673408983538,0.0,-174.3716338145348,E. Achouri,48.0,Copenhagen
853,852,853,304.0,43.0,29.0,10,60.375,63.03600000000001,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.37'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.1'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,141732.0,54.705000000000005,47.328,,,,,,,,,,,43.483333333333334,,,,6.0,7.0,6.0,5.0,0.01473596,0.01685596,0.0021200000000000004,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,1.2088565704768683,0.0,-109.84768486289049,M. Elyounoussi,48.0,Copenhagen
854,853,854,304.5,43.0,32.5,10,54.705000000000005,47.328,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,300755.0,56.07,39.644,,,,,,305.0,,,,,43.54166666666667,,,,6.0,5.0,6.0,4.0,0.01685596,0.01689528,3.931999999999894e-05,Copenhagen,Tottenham,6.0,Pantelis Hatzidiakos,DC,True,0.0,2.776539669084066,-79.92695149836054,P. Hatzidiakos,48.0,Copenhagen
855,854,855,305.0,43.0,36.0,10,56.07,39.644,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,300755.0,60.27,13.328000000000001,,,,,,,,,,,43.6,,,,6.0,4.0,6.0,1.0,0.01689528,0.01611813,-0.0007771499999999973,Copenhagen,Tottenham,6.0,Pantelis Hatzidiakos,DC,True,-0.021362457297719573,0.0,-80.93214205801198,P. Hatzidiakos,48.0,Copenhagen
856,855,856,305.5,43.0,37.0,10,60.27,13.328000000000001,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,472900.0,62.580000000000005,11.288000000000002,,,,,,306.0,,,,,43.61666666666667,,,,6.0,1.0,7.0,1.0,0.01611813,0.01870347,0.0025853399999999985,Copenhagen,Tottenham,5.0,Gabriel Pereira,DC,True,0.0,1.1583257721107287,-41.44826664517956,G. Pereira,48.0,Copenhagen
857,856,857,306.0,43.0,38.0,10,62.580000000000005,11.288000000000002,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.70'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.8'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,472900.0,74.34,3.5360000000000005,,,,,,,,,,,43.63333333333333,,,,7.0,1.0,8.0,0.0,0.01870347,0.02122129,0.0025178200000000005,Copenhagen,Tottenham,5.0,Gabriel Pereira,DC,True,4.896057315716632,0.0,-33.39221880322267,G. Pereira,48.0,Copenhagen
858,857,858,307.0,43.0,41.0,10,74.34,3.5360000000000005,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.83'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,562979.0,69.3,22.236000000000004,,,,,,,,,,,43.68333333333333,,,,8.0,0.0,8.0,2.0,0.02122129,0.0241224,0.0029011099999999984,Copenhagen,Tottenham,20.0,Junnosuke Suzuki,DR,True,5.633098487498231,0.0,105.08387016635562,J. Suzuki,48.0,Copenhagen
859,858,859,308.0,43.0,43.0,10,69.3,22.236000000000004,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.0'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,342577.0,73.5,24.888,,,,,,,,,,,43.71666666666667,,,,7.0,2.0,8.0,2.0,0.01935132,0.0241224,0.004771079999999997,Copenhagen,Tottenham,12.0,Lukas Lerager,MC,True,4.7968785084093994,0.0,32.26948480272075,L. Lerager,48.0,Copenhagen
860,859,860,309.0,43.0,44.0,10,73.605,26.316000000000003,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.37'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,406701.0,76.755,41.412,,,,,,,,,,,43.733333333333334,,,,8.0,3.0,8.0,4.0,0.02385149,0.02385149,0.0,Copenhagen,Tottenham,9.0,Youssoufa Moukoko,FW,True,3.12033108963006,0.0,78.2135245303137,Y. Moukoko,48.0,Copenhagen
861,860,861,310.0,43.0,46.0,10,77.49,41.684000000000005,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.48'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,141732.0,94.5,50.592000000000006,,,,,,,,,,,43.766666666666666,,,,8.0,4.0,10.0,6.0,0.02385149,0.04066992,0.01681843,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,8.927696071233502,0.0,27.640688823084453,M. Elyounoussi,48.0,Copenhagen
862,861,862,311.0,43.0,48.0,10,94.5,50.592000000000006,43.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.81'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '482'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.2'}]","[91, 120, 29, 36, 38, 217, 218]",True,421895.0,94.71000000000001,48.348,,,,,,,,,,,43.8,,,,,,,,,,,Copenhagen,Tottenham,30.0,Elias Achouri,ML,True,1.9788651543804434,0.0,-84.65366651334259,E. Achouri,48.0,Copenhagen
863,862,863,482.0,43.0,48.0,30,10.290000000000001,19.652,43.0,FirstHalf,BlockedPass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '311'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,362352.0,,,,,,,,,,,,,43.8,,,,,,,,,,,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,0.0,0.0,,P. Porro,49.0,Tottenham
864,863,864,312.0,43.0,50.0,10,95.655,48.144,43.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '483'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,421895.0,,,,,,,,,,,,,43.833333333333336,,,,,,,,,,,Copenhagen,Tottenham,30.0,Elias Achouri,ML,True,0.0,0.0,,E. Achouri,49.0,Tottenham
865,864,865,483.0,43.0,50.0,30,9.345,19.856,43.0,FirstHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '312'}]",[122],False,362352.0,,,,,,,,,,,,,43.833333333333336,,,,,,,,,,,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,0.0,0.0,,P. Porro,49.0,Tottenham
866,865,866,314.0,44.0,28.0,10,104.47500000000001,67.66000000000001,44.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.67'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '484'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '98.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,141732.0,103.005,32.028000000000006,,,,,,,,,,,44.46666666666667,,,,,,,,,,,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,30.85895425539952,0.0,-92.36240069790358,M. Elyounoussi,49.0,Tottenham
867,866,867,484.0,44.0,32.0,30,1.9949999999999999,35.972,44.0,FirstHalf,Claim,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '314'}, {'type': {'value': 88, 'displayName': 'HighClaim'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 93, 104]",True,147863.0,,,,,,,,,,,,,44.53333333333333,,,,,,,,,,,Tottenham,Copenhagen,1.0,Guglielmo Vicario,GK,True,0.0,0.0,,G. Vicario,49.0,Tottenham
868,867,868,486.0,44.0,45.0,30,4.83,36.244,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.28'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,147863.0,7.9799999999999995,46.784,,,,,,,,,,,44.75,,,,0.0,4.0,0.0,5.0,0.00941056,0.0088799,-0.0005306600000000005,Tottenham,Copenhagen,1.0,Guglielmo Vicario,GK,True,2.336503890093198,0.0,73.36062072934635,G. Vicario,49.0,Tottenham
869,868,869,487.0,44.0,47.0,30,7.875,47.39600000000001,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.07'}]","[91, 117, 30, 36, 37, 215, 218]",True,425229.0,16.17,62.628,,,,,,,,,,,44.78333333333333,,,,0.0,5.0,1.0,7.0,0.0088799,0.00779616,-0.0010837399999999997,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,4.715316156749196,0.0,61.42829608956751,M. v. de Ven,49.0,Tottenham
870,869,870,488.0,44.0,49.0,30,16.275000000000002,62.83200000000001,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.52'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,401044.0,14.28,52.564,,,,,,,,,,,44.81666666666667,,,,1.0,7.0,1.0,6.0,0.00779616,0.00878589,0.0009897299999999994,Tottenham,Copenhagen,13.0,Destiny Udogie,DL,True,0.6921727627238141,0.0,-100.99517678788843,D. Udogie,49.0,Tottenham
871,870,871,489.0,44.0,52.0,30,15.120000000000001,54.944,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.36'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,403859.0,30.66,60.79200000000001,,,,,,,,,,,44.86666666666667,,,,1.0,6.0,3.0,7.0,0.00878589,0.00977659,0.0009907000000000006,Tottenham,Copenhagen,29.0,Pape Matar Sarr,DMC,True,13.267401929006567,0.0,20.622281217823012,P. M. Sarr,49.0,Tottenham
872,871,872,490.0,44.0,53.0,30,30.66,60.79200000000001,44.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.05'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 36, 38, 216, 218]",True,401044.0,66.045,52.29200000000001,,,,,,,,,,,44.88333333333333,,,,,,,,,,,Tottenham,Copenhagen,13.0,Destiny Udogie,DL,True,35.98464012697439,0.0,-13.507368495714012,D. Udogie,49.0,Tottenham
873,872,873,315.0,44.0,57.0,10,34.33500000000001,17.816000000000003,44.0,FirstHalf,BallRecovery,Successful,[],[93],False,300755.0,34.33500000000001,17.816000000000003,,,,,,,,,,,44.95,,,,,,,,,,,Copenhagen,Tottenham,6.0,Pantelis Hatzidiakos,DC,True,0.0,0.0,0.0,P. Hatzidiakos,50.0,Copenhagen
874,873,874,316.0,44.0,58.0,10,31.395,16.796,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.24'}]","[91, 117, 30, 35, 37, 215, 218]",True,300755.0,14.595,37.944,,,,,,,,,,,44.96666666666667,,,,3.0,1.0,1.0,4.0,0.0105949,0.01082722,0.0002323199999999994,Copenhagen,Tottenham,6.0,Pantelis Hatzidiakos,DC,True,-14.902143382026424,0.0,128.46367682709246,P. Hatzidiakos,50.0,Copenhagen
875,874,875,316.5,45.0,0.5,10,14.595,37.944,45.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,365432.0,19.635,37.536,,,,,,317.0,,,,,45.00833333333333,,,,1.0,4.0,2.0,4.0,0.01082722,0.01016549,-0.000661730000000001,Copenhagen,Tottenham,1.0,Dominik Kotarski,GK,True,0.0,5.052786454818161,-4.628137537732363,D. Kotarski,50.0,Copenhagen
876,875,876,317.0,45.0,3.0,10,19.635,37.536,45.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '59.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.25'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 120, 128, 36, 37, 217, 218]",True,365432.0,77.175,52.224000000000004,,,,,,,,,,,45.05,,,,,,,,,,,Copenhagen,Tottenham,1.0,Dominik Kotarski,GK,True,52.17644109189494,0.0,14.319855821731512,D. Kotarski,50.0,Copenhagen
